,customer_id,Total_Orders,Total_Revenue,Average_Order_Value,Purchase_Frequency,CLV,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Churn
302,12649.0,8,2294.65,286.83125,8,2294.65,107,8,2294.65,2,4,3,243,1
303,12650.0,1,314.44,314.44,1,314.44,3,1,314.44,4,1,1,411,0
304,12651.0,4,377.75,94.4375,4,377.75,335,4,377.75,2,3,2,232,1
305,12652.0,2,1017.0300000000001,508.51500000000004,2,1017.0300000000001,331,2,1017.0300000000001,2,2,3,223,1
306,12653.0,3,4160.83,1386.9433333333334,3,4160.83,149,3,4160.83,2,2,4,224,1
307,12654.0,5,601.98,120.396,5,601.98,11,5,601.98,4,3,2,432,0
308,12655.0,1,261.35,261.35,1,261.35,424,1,261.35,1,1,1,111,1
309,12656.0,8,6407.83,800.97875,8,6407.83,17,8,6407.83,4,4,4,444,0
310,12657.0,4,1643.18,410.795,4,1643.18,11,4,1643.18,4,3,3,433,0
311,12658.0,1,686.05,686.05,1,686.05,19,1,686.05,4,1,2,412,0
312,12659.0,1,91.68,91.68,1,91.68,30,1,91.68,3,1,1,311,0
313,12660.0,1,245.10000000000002,245.10000000000002,1,245.10000000000002,11,1,245.10000000000002,4,1,1,411,0
314,12661.0,1,162.0,162.0,1,162.0,436,1,162.0,1,1,1,111,1
315,12662.0,20,6988.02,349.401,20,6988.02,1,20,6988.02,4,4,4,444,0
316,12663.0,2,239.4,119.7,2,239.4,625,2,239.4,1,2,1,121,1
317,12664.0,11,6070.04,551.8218181818182,11,6070.040000000001,8,11,6070.04,4,4,4,444,0
318,12665.0,3,313.6,104.53333333333335,3,313.6,325,3,313.6,2,2,1,221,1
319,12666.0,1,1248.42,1248.42,1,1248.42,394,1,1248.42,1,1,3,113,1
320,12667.0,1,620.13,620.13,1,620.13,58,1,620.13,3,1,2,312,0
321,12668.0,10,11444.68,1144.468,10,11444.68,12,10,11444.68,4,4,4,444,0
322,12669.0,3,2744.0299999999997,914.6766666666666,3,2744.0299999999997,151,3,2744.0299999999997,2,2,4,224,1
323,12670.0,7,3760.29,537.1842857142857,7,3760.29,10,7,3760.29,4,3,4,434,0
324,12671.0,1,2622.481,2622.481,1,2622.481,606,1,2622.481,1,1,4,114,1
325,12672.0,2,437.05,218.525,2,437.05,330,2,437.05,2,2,2,222,1
326,12673.0,3,1230.02,410.00666666666666,3,1230.02,5,3,1230.02,4,2,3,423,0
327,12674.0,4,1970.6,492.65,4,1970.6,39,4,1970.6,3,3,3,333,0
328,12675.0,2,958.5,479.25,2,958.5,554,2,958.5,1,2,3,123,1
329,12676.0,11,2843.09,258.4627272727273,11,2843.09,25,11,2843.09,4,4,4,444,0
330,12677.0,2,395.1,197.55,2,395.1,555,2,395.1,1,2,2,122,1
331,12678.0,21,34281.18,1632.4371428571428,21,34281.18,42,21,34281.18,3,4,4,344,0
332,12679.0,4,1113.02,278.255,4,1113.02,59,4,1113.02,3,3,3,333,0
333,12680.0,4,880.81,220.2025,4,880.81,1,4,880.81,4,3,2,432,0
334,12681.0,45,30868.28,685.9617777777778,45,30868.280000000002,15,45,30868.28,4,4,4,444,0
335,12682.0,52,24033.91,462.19057692307695,52,24033.91,4,52,24033.91,4,4,4,444,0
336,12683.0,21,12696.78,604.6085714285715,21,12696.780000000002,4,21,12696.78,4,4,4,444,0
337,12684.0,7,2283.63,326.23285714285714,7,2283.63,8,7,2283.63,4,3,3,433,0
338,12685.0,6,2863.08,477.18,6,2863.08,28,6,2863.08,3,3,4,334,0
339,12686.0,1,178.28,178.28,1,178.28,372,1,178.28,2,1,1,211,1
340,12687.0,2,2138.91,1069.455,2,2138.91,481,2,2138.91,1,2,3,123,1
341,12688.0,1,4873.81,4873.81,1,4873.81,114,1,4873.81,2,1,4,214,1
342,12689.0,2,1247.6100000000001,623.8050000000001,2,1247.6100000000001,26,2,1247.6100000000001,4,2,3,423,0
343,12690.0,1,389.01,389.01,1,389.01,206,1,389.01,2,1,2,212,1
344,12691.0,7,1170.4,167.20000000000002,7,1170.4,28,7,1170.4,3,3,3,333,0
345,12692.0,1,110.95,110.95,1,110.95,637,1,110.95,1,1,1,111,1
346,12693.0,7,1703.02,243.28857142857143,7,1703.02,127,7,1703.02,2,3,3,233,1
347,12694.0,3,1843.35,614.4499999999999,3,1843.35,70,3,1843.35,3,2,3,323,0
348,12695.0,7,1407.1200000000001,201.0171428571429,7,1407.1200000000001,7,7,1407.1200000000001,4,3,3,433,0
349,12696.0,2,851.91,425.955,2,851.91,435,2,851.91,1,2,2,122,1
350,12697.0,3,957.59,319.19666666666666,3,957.5899999999999,29,3,957.59,3,2,3,323,0
351,12698.0,1,339.75,339.75,1,339.75,590,1,339.75,1,1,1,111,1
352,12699.0,1,638.11,638.11,1,638.11,418,1,638.11,1,1,2,112,1
353,12700.0,4,4939.99,1234.9975,4,4939.99,8,4,4939.99,4,3,4,434,0
354,12701.0,6,2446.41,407.73499999999996,6,2446.41,80,6,2446.41,3,3,4,334,0
355,12702.0,1,219.0,219.0,1,219.0,20,1,219.0,4,1,1,411,0
356,12703.0,4,1006.53,251.6325,4,1006.53,71,4,1006.53,3,3,3,333,0
357,12704.0,8,2340.84,292.605,8,2340.84,7,8,2340.84,4,4,4,444,0
358,12705.0,14,11762.1,840.15,14,11762.1,15,14,11762.1,4,4,4,444,0
359,12707.0,1,603.42,603.42,1,603.42,292,1,603.42,2,1,2,212,1
360,12708.0,18,5314.1,295.2277777777778,18,5314.1,30,18,5314.1,3,4,4,344,0
361,12709.0,34,31093.34,914.51,34,31093.34,15,34,31093.34,4,4,4,444,0
362,12710.0,3,1149.02,383.00666666666666,3,1149.02,97,3,1149.02,2,2,3,223,1
363,12711.0,2,1339.05,669.525,2,1339.05,612,2,1339.05,1,2,3,123,1
364,12712.0,21,7193.66,342.5552380952381,21,7193.66,29,21,7193.66,3,4,4,344,0
365,12713.0,1,848.55,848.55,1,848.55,1,1,848.55,4,1,2,412,0
366,12714.0,12,14093.710000000001,1174.4758333333334,12,14093.710000000001,9,12,14093.710000000001,4,4,4,444,0
367,12715.0,1,353.86,353.86,1,353.86,106,1,353.86,2,1,2,212,1
368,12716.0,2,1053.49,526.745,2,1053.49,4,2,1053.49,4,2,3,423,0
369,12717.0,3,1308.91,436.30333333333334,3,1308.91,151,3,1308.91,2,2,3,223,1
370,12718.0,1,238.25,238.25,1,238.25,71,1,238.25,3,1,1,311,0
371,12719.0,2,644.95,322.475,2,644.95,5,2,644.95,4,2,2,422,0
372,12720.0,30,8260.67,275.35566666666665,30,8260.67,3,30,8260.67,4,4,4,444,0
373,12721.0,8,4013.08,501.635,8,4013.08,32,8,4013.08,3,4,4,344,0
374,12722.0,4,997.63,249.4075,4,997.63,85,4,997.63,3,3,3,333,0
375,12723.0,5,725.07,145.014,5,725.07,4,5,725.07,4,3,2,432,0
376,12724.0,7,2317.52,331.07428571428574,7,2317.52,5,7,2317.52,4,3,4,434,0
377,12725.0,4,2694.56,673.64,4,2694.56,371,4,2694.56,2,3,4,234,1
378,12726.0,11,4014.6,364.96363636363634,11,4014.6,28,11,4014.6,3,4,4,344,0
379,12727.0,10,5679.53,567.953,10,5679.53,11,10,5679.53,4,4,4,444,0
380,12728.0,5,1070.17,214.03400000000002,5,1070.17,71,5,1070.17,3,3,3,333,0
381,12729.0,1,453.01,453.01,1,453.01,114,1,453.01,2,1,2,212,1
382,12730.0,1,829.25,829.25,1,829.25,522,1,829.25,1,1,2,112,1
383,12731.0,17,25775.71,1516.2182352941177,17,25775.71,24,17,25775.71,4,4,4,444,0
384,12732.0,1,236.26000000000002,236.26000000000002,1,236.26000000000002,180,1,236.26000000000002,2,1,1,211,1
385,12733.0,4,2424.87,606.2175,4,2424.87,234,4,2424.87,2,3,4,234,1
386,12734.0,3,639.65,213.21666666666667,3,639.65,353,3,639.65,2,2,2,222,1
387,12735.0,2,779.5699999999999,389.78499999999997,2,779.5699999999999,315,2,779.5699999999999,2,2,2,222,1
388,12736.0,1,234.0,234.0,1,234.0,333,1,234.0,2,1,1,211,1
389,12737.0,2,3710.5,1855.25,2,3710.5,499,2,3710.5,1,2,4,124,1
390,12738.0,1,310.7,310.7,1,310.7,372,1,310.7,2,1,1,211,1
391,12739.0,4,2726.73,681.6825,4,2726.73,78,4,2726.73,3,3,4,334,0
392,12740.0,1,427.6,427.6,1,427.6,64,1,427.6,3,1,2,312,0
393,12741.0,2,406.07,203.035,2,406.07,529,2,406.07,1,2,2,122,1
394,12742.0,1,1201.52,1201.52,1,1201.52,626,1,1201.52,1,1,3,113,1
395,12743.0,2,546.43,273.215,2,546.43,134,2,546.43,2,2,2,222,1
396,12744.0,11,25317.06,2301.550909090909,11,25317.059999999998,52,11,25317.06,3,4,4,344,0
397,12745.0,3,925.41,308.46999999999997,3,925.4099999999999,487,3,925.41,1,2,3,123,1
398,12746.0,1,254.55,254.55,1,254.55,541,1,254.55,1,1,1,111,1
399,12747.0,26,9276.54,356.79,26,9276.54,2,26,9276.54,4,4,4,444,0
400,12748.0,336,56599.39,168.45056547619046,336,56599.38999999999,1,336,56599.39,4,4,4,444,0
401,12749.0,9,6897.36,766.3733333333333,9,6897.36,4,9,6897.36,4,4,4,444,0
402,12750.0,1,275.88,275.88,1,275.88,129,1,275.88,2,1,1,211,1
403,12751.0,1,268.27,268.27,1,268.27,445,1,268.27,1,1,1,111,1
404,12752.0,1,4366.78,4366.78,1,4366.78,81,1,4366.78,3,1,4,314,0
405,12753.0,6,21429.39,3571.565,6,21429.39,23,6,21429.39,4,3,4,434,0
406,12754.0,3,3010.74,1003.5799999999999,3,3010.74,236,3,3010.74,2,2,4,224,1
407,12755.0,11,9030.66,820.9690909090909,11,9030.66,281,11,9030.66,2,4,4,244,1
408,12756.0,1,112.08,112.08,1,112.08,87,1,112.08,3,1,1,311,0
409,12757.0,13,7857.1,604.3923076923077,13,7857.099999999999,16,13,7857.1,4,4,4,444,0
410,12758.0,7,9903.24,1414.7485714285715,7,9903.24,117,7,9903.24,2,3,4,234,1
411,12759.0,8,5020.74,627.5925,8,5020.74,52,8,5020.74,3,4,4,344,0
412,12760.0,1,347.8,347.8,1,347.8,456,1,347.8,1,1,1,111,1
413,12761.0,2,782.95,391.475,2,782.95,458,2,782.95,1,2,2,122,1
414,12762.0,2,1898.52,949.26,2,1898.52,8,2,1898.52,4,2,3,423,0
415,12763.0,2,814.16,407.08,2,814.16,138,2,814.16,2,2,2,222,1
416,12764.0,1,1693.88,1693.88,1,1693.88,317,1,1693.88,2,1,3,213,1
417,12765.0,6,1404.58,234.09666666666666,6,1404.58,472,6,1404.58,1,3,3,133,1
418,12766.0,9,10068.28,1118.697777777778,9,10068.28,4,9,10068.28,4,4,4,444,0
419,12767.0,1,949.82,949.82,1,949.82,376,1,949.82,2,1,3,213,1
420,12768.0,1,168.69,168.69,1,168.69,451,1,168.69,1,1,1,111,1
421,12769.0,1,1143.6,1143.6,1,1143.6,239,1,1143.6,2,1,3,213,1
422,12770.0,2,3246.45,1623.225,2,3246.45,211,2,3246.45,2,2,4,224,1
423,12771.0,1,282.3,282.3,1,282.3,486,1,282.3,1,1,1,111,1
424,12772.0,1,892.47,892.47,1,892.47,60,1,892.47,3,1,2,312,0
425,12773.0,1,124.25,124.25,1,124.25,564,1,124.25,1,1,1,111,1
426,12774.0,1,98.7,98.7,1,98.7,536,1,98.7,1,1,1,111,1
427,12775.0,7,1686.1200000000001,240.87428571428572,7,1686.1200000000001,17,7,1686.1200000000001,4,3,3,433,0
428,12776.0,1,55.5,55.5,1,55.5,668,1,55.5,1,1,1,111,1
429,12777.0,1,519.45,519.45,1,519.45,458,1,519.45,1,1,2,112,1
430,12778.0,9,1775.68,197.29777777777778,9,1775.68,20,9,1775.68,4,4,3,443,0
431,12779.0,14,6722.2699999999995,480.16214285714284,14,6722.2699999999995,38,14,6722.2699999999995,3,4,4,344,0
432,12780.0,1,337.4,337.4,1,337.4,599,1,337.4,1,1,1,111,1
433,12781.0,2,826.74,413.37,2,826.74,64,2,826.74,3,2,2,322,0
434,12782.0,11,4618.24,419.84,11,4618.24,5,11,4618.24,4,4,4,444,0
435,12783.0,6,2225.91,370.98499999999996,6,2225.91,2,6,2225.91,4,3,3,433,0
436,12784.0,3,1804.75,601.5833333333334,3,1804.75,9,3,1804.75,4,2,3,423,0
437,12785.0,3,1100.4,366.8,3,1100.4,364,3,1100.4,2,2,3,223,1
438,12786.0,1,728.5000000000001,728.5000000000001,1,728.5000000000001,610,1,728.5000000000001,1,1,2,112,1
439,12787.0,4,862.1800000000001,215.54500000000002,4,862.1800000000001,10,4,862.1800000000001,4,3,2,432,0
440,12788.0,4,444.90000000000003,111.22500000000001,4,444.90000000000003,463,4,444.90000000000003,1,3,2,132,1
441,12789.0,3,273.35,91.11666666666667,3,273.35,65,3,273.35,3,2,1,321,0
442,12790.0,2,591.85,295.925,2,591.85,192,2,591.85,2,2,2,222,1
443,12791.0,6,1056.1100000000001,176.01833333333335,6,1056.1100000000001,374,6,1056.1100000000001,2,3,3,233,1
444,12792.0,2,827.01,413.505,2,827.01,257,2,827.01,2,2,2,222,1
445,12793.0,3,1017.33,339.11,3,1017.33,335,3,1017.33,2,2,3,223,1
446,12794.0,2,860.41,430.205,2,860.41,53,2,860.41,3,2,2,322,0
447,12795.0,1,430.48,430.48,1,430.48,19,1,430.48,4,1,2,412,0
448,12796.0,1,381.0,381.0,1,381.0,628,1,381.0,1,1,2,112,1
449,12797.0,2,806.11,403.055,2,806.11,366,2,806.11,2,2,2,222,1
450,12798.0,4,8510.93,2127.7325,4,8510.93,10,4,8510.93,4,3,4,434,0
451,12799.0,1,219.35,219.35,1,219.35,529,1,219.35,1,1,1,111,1
452,12800.0,3,584.25,194.75,3,584.25,470,3,584.25,1,2,2,122,1
453,12801.0,1,1071.82,1071.82,1,1071.82,501,1,1071.82,1,1,3,113,1
454,12802.0,7,2416.42,345.20285714285717,7,2416.42,187,7,2416.42,2,3,4,234,1
455,12803.0,1,1092.81,1092.81,1,1092.81,393,1,1092.81,1,1,3,113,1
456,12804.0,2,327.02,163.51,2,327.02,466,2,327.02,1,2,1,121,1
457,12805.0,4,1434.95,358.7375,4,1434.95,382,4,1434.95,1,3,3,133,1
458,12806.0,4,2878.96,719.74,4,2878.96,435,4,2878.96,1,3,4,134,1
459,12807.0,1,330.35,330.35,1,330.35,383,1,330.35,1,1,1,111,1
460,12808.0,5,906.1,181.22,5,906.1,37,5,906.1,3,3,3,333,0
461,12809.0,3,1755.94,585.3133333333334,3,1755.94,178,3,1755.94,2,2,3,223,1
462,12810.0,2,534.99,267.495,2,534.99,535,2,534.99,1,2,2,122,1
463,12811.0,5,1033.9,206.78000000000003,5,1033.9,261,5,1033.9,2,3,3,233,1
464,12812.0,1,229.64000000000001,229.64000000000001,1,229.64000000000001,45,1,229.64000000000001,3,1,1,311,0
465,12813.0,3,1687.8,562.6,3,1687.8000000000002,502,3,1687.8,1,2,3,123,1
466,12814.0,1,125.92,125.92,1,125.92,102,1,125.92,2,1,1,211,1
467,12815.0,2,1063.46,531.73,2,1063.46,148,2,1063.46,2,2,3,223,1
468,12816.0,2,572.2,286.1,2,572.2,96,2,572.2,3,2,2,322,1
469,12817.0,3,690.98,230.32666666666668,3,690.98,281,3,690.98,2,2,2,222,1
470,12818.0,1,1542.08,1542.08,1,1542.08,262,1,1542.08,2,1,3,213,1
471,12819.0,1,540.52,540.52,1,540.52,458,1,540.52,1,1,2,112,1
472,12820.0,11,2689.52,244.50181818181818,11,2689.52,3,11,2689.52,4,4,4,444,0
473,12821.0,2,220.8,110.4,2,220.8,214,2,220.8,2,2,1,221,1
474,12822.0,2,948.88,474.44,2,948.88,71,2,948.88,3,2,3,323,0
475,12823.0,18,6501.5,361.19444444444446,18,6501.5,75,18,6501.5,3,4,4,344,0
476,12824.0,1,397.12,397.12,1,397.12,60,1,397.12,3,1,2,312,0
477,12825.0,2,518.63,259.315,2,518.63,521,2,518.63,1,2,2,122,1
478,12826.0,12,2955.75,246.3125,12,2955.75,3,12,2955.75,4,4,4,444,0
479,12827.0,3,430.15,143.38333333333333,3,430.15,6,3,430.15,4,2,2,422,0
480,12828.0,6,1018.71,169.785,6,1018.71,3,6,1018.71,4,3,3,433,0
481,12829.0,3,385.3,128.43333333333334,3,385.3,337,3,385.3,2,2,2,222,1
482,12830.0,6,6814.64,1135.7733333333333,6,6814.639999999999,38,6,6814.64,3,3,4,334,0
483,12831.0,3,451.11,150.37,3,451.11,262,3,451.11,2,2,2,222,1
484,12832.0,2,383.03000000000003,191.51500000000001,2,383.03000000000003,32,2,383.03000000000003,3,2,2,322,0
485,12833.0,1,417.38,417.38,1,417.38,145,1,417.38,2,1,2,212,1
486,12834.0,1,312.38,312.38,1,312.38,283,1,312.38,2,1,1,211,1
487,12835.0,41,6043.31,147.3978048780488,41,6043.31,428,41,6043.31,1,4,4,144,1
488,12836.0,15,6585.62,439.04133333333334,15,6585.62,59,15,6585.62,3,4,4,344,0
489,12837.0,2,688.41,344.205,2,688.41,173,2,688.41,2,2,2,222,1
490,12838.0,10,3398.48,339.848,10,3398.48,34,10,3398.48,3,4,4,344,0
491,12839.0,26,10071.73,387.37423076923073,26,10071.73,3,26,10071.73,4,4,4,444,0
492,12840.0,7,4041.9700000000003,577.4242857142857,7,4041.97,144,7,4041.9700000000003,2,3,4,234,1
493,12841.0,40,7540.68,188.517,40,7540.68,5,40,7540.68,4,4,4,444,0
494,12842.0,4,1917.99,479.4975,4,1917.99,70,4,1917.99,3,3,3,333,0
495,12843.0,30,6588.41,219.61366666666666,30,6588.41,66,30,6588.41,3,4,4,344,0
496,12844.0,4,648.6,162.15,4,648.6,29,4,648.6,3,3,2,332,0
497,12845.0,4,354.09000000000003,88.52250000000001,4,354.09000000000003,267,4,354.09000000000003,2,3,2,232,1
498,12846.0,1,15.58,15.58,1,15.58,682,1,15.58,1,1,1,111,1
499,12847.0,2,1636.8999999999999,818.4499999999999,2,1636.8999999999999,22,2,1636.8999999999999,4,2,3,423,0
500,12848.0,1,208.0,208.0,1,208.0,676,1,208.0,1,1,1,111,1
501,12849.0,6,3090.56,515.0933333333334,6,3090.5600000000004,31,6,3090.56,3,3,4,334,0
502,12850.0,1,330.0,330.0,1,330.0,446,1,330.0,1,1,1,111,1
503,12851.0,2,284.13,142.065,2,284.13,97,2,284.13,2,2,1,221,1
504,12852.0,1,311.55,311.55,1,311.55,295,1,311.55,2,1,1,211,1
505,12853.0,11,3907.5,355.22727272727275,11,3907.5,135,11,3907.5,2,4,4,244,1
506,12854.0,7,2994.02,427.71714285714285,7,2994.02,79,7,2994.02,3,3,4,334,0
507,12855.0,4,650.94,162.735,4,650.94,373,4,650.94,2,3,2,232,1
508,12856.0,6,2179.93,363.32166666666666,6,2179.93,8,6,2179.93,4,3,3,433,0
509,12857.0,6,3688.0,614.6666666666666,6,3688.0,211,6,3688.0,2,3,4,234,1
510,12858.0,1,177.92,177.92,1,177.92,383,1,177.92,1,1,1,111,1
511,12859.0,1,575.1,575.1,1,575.1,459,1,575.1,1,1,2,112,1
512,12860.0,1,55.47,55.47,1,55.47,693,1,55.47,1,1,1,111,1
513,12861.0,1,68.25,68.25,1,68.25,620,1,68.25,1,1,1,111,1
514,12862.0,2,1008.32,504.16,2,1008.32,426,2,1008.32,1,2,3,123,1
515,12863.0,6,2792.55,465.425,6,2792.55,52,6,2792.55,3,3,4,334,0
516,12864.0,2,299.57,149.785,2,299.57,138,2,299.57,2,2,1,221,1
517,12865.0,4,3323.4700000000003,830.8675000000001,4,3323.4700000000003,26,4,3323.4700000000003,4,3,4,434,0
518,12866.0,3,1227.35,409.1166666666666,3,1227.35,283,3,1227.35,2,2,3,223,1
519,12867.0,13,7913.29,608.7146153846154,13,7913.29,26,13,7913.29,4,4,4,444,0
520,12868.0,8,2247.06,280.8825,8,2247.06,186,8,2247.06,2,4,3,243,1
521,12869.0,1,337.66999999999996,337.66999999999996,1,337.66999999999996,682,1,337.66999999999996,1,1,1,111,1
522,12870.0,3,1676.95,558.9833333333333,3,1676.95,375,3,1676.95,2,2,3,223,1
523,12871.0,3,744.02,248.00666666666666,3,744.02,84,3,744.02,3,2,2,322,0
524,12872.0,12,3685.4900000000002,307.12416666666667,12,3685.49,327,12,3685.4900000000002,2,4,4,244,1
525,12873.0,3,2027.3,675.7666666666667,3,2027.3,282,3,2027.3,2,2,3,223,1
526,12874.0,2,948.42,474.21,2,948.42,385,2,948.42,1,2,3,123,1
527,12875.0,5,1356.9900000000002,271.398,5,1356.9900000000002,143,5,1356.9900000000002,2,3,3,233,1
528,12876.0,4,4081.79,1020.4475,4,4081.79,58,4,4081.79,3,3,4,334,0
529,12877.0,20,2955.17,147.7585,20,2955.17,4,20,2955.17,4,4,4,444,0
530,12878.0,2,854.99,427.495,2,854.99,236,2,854.99,2,2,2,222,1
531,12879.0,3,573.22,191.07333333333335,3,573.22,45,3,573.22,3,2,2,322,0
532,12880.0,2,640.13,320.065,2,640.13,382,2,640.13,1,2,2,122,1
533,12881.0,1,298.0,298.0,1,298.0,276,1,298.0,2,1,1,211,1
534,12882.0,2,1463.04,731.52,2,1463.04,9,2,1463.04,4,2,3,423,0
535,12883.0,4,703.47,175.8675,4,703.47,25,4,703.47,4,3,2,432,0
536,12884.0,1,309.05,309.05,1,309.05,88,1,309.05,3,1,1,311,0
537,12885.0,3,1175.22,391.74,3,1175.22,63,3,1175.22,3,2,3,323,0
538,12886.0,2,1378.4,689.2,2,1378.4,68,2,1378.4,3,2,3,323,0
539,12887.0,1,222.4,222.4,1,222.4,384,1,222.4,1,1,1,111,1
540,12888.0,2,354.12,177.06,2,354.12,214,2,354.12,2,2,2,222,1
541,12889.0,4,385.46000000000004,96.36500000000001,4,385.46000000000004,381,4,385.46000000000004,1,3,2,132,1
542,12890.0,2,717.27,358.635,2,717.27,24,2,717.27,4,2,2,422,0
543,12891.0,11,840.5,76.4090909090909,11,840.5,186,11,840.5,2,4,2,242,1
544,12892.0,1,263.38,263.38,1,263.38,397,1,263.38,1,1,1,111,1
545,12893.0,1,188.14,188.14,1,188.14,31,1,188.14,3,1,1,311,0
546,12894.0,1,157.35,157.35,1,157.35,575,1,157.35,1,1,1,111,1
547,12895.0,2,372.8,186.4,2,372.8,42,2,372.8,3,2,2,322,0
548,12897.0,4,514.25,128.5625,4,514.25,205,4,514.25,2,3,2,232,1
549,12898.0,2,310.96,155.48,2,310.96,464,2,310.96,1,2,1,121,1
550,12899.0,1,366.4,366.4,1,366.4,414,1,366.4,1,1,2,112,1
551,12900.0,1,340.33000000000004,340.33000000000004,1,340.33000000000004,422,1,340.33000000000004,1,1,1,111,1
552,12901.0,28,17654.54,630.5192857142857,28,17654.54,9,28,17654.54,4,4,4,444,0
553,12902.0,1,138.68,138.68,1,138.68,265,1,138.68,2,1,1,211,1
554,12903.0,1,833.5300000000001,833.5300000000001,1,833.5300000000001,429,1,833.5300000000001,1,1,2,112,1
555,12904.0,2,509.58,254.79,2,509.58,18,2,509.58,4,2,2,422,0
556,12905.0,2,1018.42,509.21,2,1018.42,577,2,1018.42,1,2,3,123,1
557,12906.0,5,2919.81,583.962,5,2919.81,12,5,2919.81,4,3,4,434,0
558,12907.0,2,508.91,254.455,2,508.91,396,2,508.91,1,2,2,122,1
559,12908.0,5,1776.0,355.2,5,1776.0,176,5,1776.0,2,3,3,233,1
560,12909.0,8,3103.19,387.89875,8,3103.19,40,8,3103.19,3,4,4,344,0
561,12910.0,13,5796.52,445.8861538461539,13,5796.52,23,13,5796.52,4,4,4,444,0
562,12911.0,1,1680.47,1680.47,1,1680.47,552,1,1680.47,1,1,3,113,1
563,12912.0,5,1662.3,332.46,5,1662.3,3,5,1662.3,4,3,3,433,0
564,12913.0,13,6700.86,515.4507692307692,13,6700.86,5,13,6700.86,4,4,4,444,0
565,12914.0,1,223.98,223.98,1,223.98,401,1,223.98,1,1,1,111,1
566,12915.0,4,1174.75,293.6875,4,1174.75,149,4,1174.75,2,3,3,233,1
567,12916.0,7,4654.02,664.86,7,4654.02,139,7,4654.02,2,3,4,234,1
568,12917.0,6,4359.2,726.5333333333333,6,4359.2,128,6,4359.2,2,3,4,234,1
569,12918.0,1,10953.5,10953.5,1,10953.5,626,1,10953.5,1,1,4,114,1
570,12919.0,6,1335.19,222.53166666666667,6,1335.19,8,6,1335.19,4,3,3,433,0
571,12920.0,4,488.09000000000003,122.02250000000001,4,488.09000000000003,17,4,488.09000000000003,4,3,2,432,0
572,12921.0,74,35921.04,485.41945945945946,74,35921.04,9,74,35921.04,4,4,4,444,0
573,12922.0,1,405.38,405.38,1,405.38,161,1,405.38,2,1,2,212,1
574,12923.0,3,789.87,263.29,3,789.8700000000001,64,3,789.87,3,2,2,322,0
575,12924.0,12,2469.4,205.78333333333333,12,2469.4,88,12,2469.4,3,4,4,344,0
576,12925.0,3,729.33,243.11,3,729.33,5,3,729.33,4,2,2,422,0
577,12926.0,4,1548.46,387.115,4,1548.46,411,4,1548.46,1,3,3,133,1
578,12927.0,1,197.31,197.31,1,197.31,395,1,197.31,1,1,1,111,1
579,12928.0,12,4304.89,358.74083333333334,12,4304.89,35,12,4304.89,3,4,4,344,0
580,12929.0,1,117.85,117.85,1,117.85,312,1,117.85,2,1,1,211,1
581,12930.0,2,415.8,207.9,2,415.8,78,2,415.8,3,2,2,322,0
582,12931.0,57,92347.34,1620.1287719298246,57,92347.34,22,57,92347.34,4,4,4,444,0
583,12932.0,8,1698.56,212.32,8,1698.56,539,8,1698.56,1,4,3,143,1
584,12933.0,8,1687.03,210.87875,8,1687.03,24,8,1687.03,4,4,3,443,0
585,12934.0,1,181.65,181.65,1,181.65,737,1,181.65,1,1,1,111,1
586,12935.0,15,4243.86,282.924,15,4243.86,2,15,4243.86,4,4,4,444,0
587,12936.0,4,1063.9,265.975,4,1063.9,17,4,1063.9,4,3,3,433,0
588,12937.0,9,3097.61,344.1788888888889,9,3097.6099999999997,15,9,3097.61,4,4,4,444,0
589,12938.0,1,114.14,114.14,1,114.14,26,1,114.14,4,1,1,411,0
590,12939.0,20,25264.8,1263.24,20,25264.8,64,20,25264.8,3,4,4,344,0
591,12940.0,2,913.54,456.77,2,913.54,55,2,913.54,3,2,3,323,0
592,12941.0,1,377.49,377.49,1,377.49,724,1,377.49,1,1,2,112,1
593,12942.0,3,942.65,314.21666666666664,3,942.6499999999999,131,3,942.65,2,2,3,223,1
594,12943.0,2,496.5,248.25,2,496.5,558,2,496.5,1,2,2,122,1
595,12944.0,2,604.51,302.255,2,604.51,36,2,604.51,3,2,2,322,0
596,12945.0,2,900.11,450.055,2,900.11,288,2,900.11,2,2,3,223,1
597,12946.0,1,324.45,324.45,1,324.45,437,1,324.45,1,1,1,111,1
598,12947.0,6,1908.03,318.005,6,1908.03,144,6,1908.03,2,3,3,233,1
599,12948.0,9,2317.43,257.4922222222222,9,2317.43,16,9,2317.43,4,4,4,444,0
600,12949.0,22,15526.7,705.7590909090909,22,15526.7,31,22,15526.7,3,4,4,344,0
601,12950.0,3,1843.0,614.3333333333334,3,1843.0,2,3,1843.0,4,2,3,423,0
602,12951.0,15,3213.7200000000003,214.24800000000002,15,3213.7200000000003,9,15,3213.7200000000003,4,4,4,444,0
603,12952.0,4,1387.79,346.9475,4,1387.79,6,4,1387.79,4,3,3,433,0
604,12953.0,2,828.8100000000001,414.40500000000003,2,828.8100000000001,10,2,828.8100000000001,4,2,2,422,0
605,12954.0,1,162.45,162.45,1,162.45,639,1,162.45,1,1,1,111,1
606,12955.0,11,4757.16,432.4690909090909,11,4757.16,1,11,4757.16,4,4,4,444,0
607,12956.0,4,521.89,130.4725,4,521.89,306,4,521.89,2,3,2,232,1
